37285,130077,215.073647,444981,47252047
130077,6247,344.188743,444982,47252047
6247,1622,9.670646,444983,47252047
4958,4964,179.858907,444984,29311572
4964,13799,195.857989,444985,29311572
13799,65567,394.023491,444986,29311572
60104,60103,46.430529,444987,134988375
794,795,54.550944,444988,47252056
86182,36495,196.372556,444989,91832921
1565,18804,106.857942,444990,91832922
150558,41193,19.456981,444991,375014007
41193,150561,45.533171,444992,375014007
90616,90615,23.066671,444993,179913351
90615,90614,123.995252,444994,179913351
4812,37007,16.144916,444995,35914388
37007,5688,39.596160,444996,35914388
5688,7784,66.449759,444997,35914388
81650,86687,172.325529,444998,172999318
85056,71437,114.685048,444999,172999319
71437,86713,350.487436,445000,172999319
86688,86703,354.536340,445001,172999320
86703,86719,299.956328,445002,172999320
84163,86710,315.905855,445003,172999321
86702,86703,148.149665,445004,172999322
86703,86697,306.299532,445005,172999322
86719,86713,179.930599,445006,172999324
1379,86688,56.617355,445007,172999325
86688,86693,225.176778,445008,172999325
86693,81650,93.273252,445009,172999325
16136,44357,51.449825,445010,104497822
16792,66300,168.140174,445011,151798436
16792,7213,50.441428,445012,151798437
86363,134686,111.627283,445013,47661741
134686,134718,18.849166,445014,47661741
134718,86364,97.057485,445015,47661741
42528,46073,149.631248,445016,105185966
46073,921,39.385340,445017,105185966
158964,158955,53.703046,445018,407475656
158955,37532,10.314250,445019,407475656
37532,11141,14.347486,445020,407475656
8434,140045,100.238959,445021,134988467
116728,116726,206.245998,445022,223937204
116726,116737,159.360536,445023,223937204
116785,116782,25.944382,445024,223937205
116756,116757,19.595569,445025,223937206
116757,116758,31.111146,445026,223937206
116737,116730,65.174775,445027,223937207
116783,116788,29.874681,445028,223937208
116757,116761,72.658680,445029,223937209
86493,116770,59.044072,445030,223937210
116769,116762,50.188667,445031,223937211
116788,116785,34.430654,445032,223937212
116726,116747,240.703059,445033,223937213
17255,7785,208.287761,445034,35914430
116718,116702,327.183344,445035,223937215
46076,48696,41.845265,445036,105185984
48696,42530,82.569864,445037,105185984
42530,46083,73.797028,445038,105185984
142181,142233,46.054117,445039,319051211
819,100450,21.119493,445040,196285049
33981,74623,11.154920,445041,85639882
44200,57504,64.062445,445042,104481485
57504,7923,67.984991,445043,104481485
7923,142377,11.489869,445044,104481485
142377,44199,175.488674,445045,104481485
34877,142154,60.918604,445046,319051213
60872,5997,451.359904,445047,205013712
6454,66225,292.199633,445048,150618833
86902,46090,199.003726,445049,105186002
89477,60873,210.583426,445050,205013715
46092,46094,197.331778,445051,105186004
80684,82440,100.807933,445052,169427669
5803,5804,10.403656,445053,169427671
5804,5805,17.475972,445054,169427671
5805,5806,16.122594,445055,169427671
5806,134747,8.093413,445056,169427672
134747,80710,52.344665,445057,169427672
7824,7826,197.797446,445058,35914459
50208,50249,109.754925,445059,205013724
50249,1000,20.915789,445060,205013724
7826,7827,53.811340,445061,35914466
82736,80585,15.135724,445062,186712189
14045,14046,17.557901,445063,48431857
14046,14047,13.498068,445064,48431857
14047,14052,120.964007,445065,48431857
14052,14053,26.988744,445066,48431857
14047,14055,38.473042,445067,48431862
14055,14058,36.663101,445068,48431862
14058,14061,124.450890,445069,48431862
114711,114722,73.280471,445070,220218103
114722,114653,232.021587,445071,220218103
114653,114585,153.872484,445072,220218104
114585,114711,182.869198,445073,220218104
114445,114450,25.884647,445074,220218105
114450,114530,247.161427,445075,220218105
89370,93828,340.456406,445076,177308410
6714,89367,52.695512,445077,177308411
89367,89370,95.591954,445078,177308411
20557,145140,38.473313,445079,71877384
145140,20559,35.842370,445080,71877384
7828,87041,777.009535,445081,35914505
20560,20561,12.510478,445082,71877386
20561,20571,15.527555,445083,71877388
20571,145139,35.744168,445084,71877388
145139,20564,8.539039,445085,71877388
34928,142171,71.873541,445086,319051224
142171,142178,82.640440,445087,319051224
142178,142179,4.519186,445088,319051224
54373,54361,15.998733,445089,114213651
54362,54360,15.949108,445090,114213652
54360,11140,3.396732,445091,114213653
54361,60284,1.447908,445092,114213655
60284,11139,2.452940,445093,114213655
8640,14249,8.505723,445094,37700379
14249,8641,31.746239,445095,37700379
8641,137310,21.183437,445096,37700379
137310,8642,30.589935,445097,37700379
150046,157082,29.370579,445098,372310819
150040,89443,42.709712,445099,372310822
150046,102609,39.493776,445100,372310823
109371,150040,79.270124,445101,372310824
150040,90001,123.704250,445102,372310825
90630,90628,91.207709,445103,179913514
805,807,578.417692,445104,91833131
807,50352,272.128803,445105,91833131
36496,131341,13.620686,445106,91833132
131341,36498,25.831638,445107,91833132
36498,36499,17.984269,445108,91833132
36499,36500,21.523524,445109,91833132
36500,36501,19.431139,445110,91833132
36501,36496,30.256238,445111,91833132
3272,121939,91.451242,445112,142869293
121939,2757,505.516682,445113,142869293
2757,2299,63.227995,445114,142869293
36498,805,25.730492,445115,91833135
805,36499,25.184172,445116,91833136
136519,136518,50.349583,445117,142869297
90628,86842,205.886729,445118,179913522
90633,90630,153.927604,445119,179913523
73361,105268,2389.890245,445120,172999491
105268,105188,1906.509394,445121,172999491
105188,105168,555.758298,445122,172999491
105168,86782,334.520236,445123,172999491
86808,86802,212.833547,445124,172999492
86805,86790,235.110068,445125,172999493
86771,86817,881.136868,445126,172999494
86811,86806,184.827600,445127,172999495
37543,3417,43.979191,445128,95486792
3417,3420,63.885761,445129,95486793
84464,84458,17.825310,445130,171311949
84463,84468,17.536655,445131,171311950
84465,84464,29.571264,445132,171311951
84464,84463,24.594806,445133,171311951
84463,84460,32.979383,445134,171311951
143958,144200,121.856212,445135,337094844
90054,90057,51.710743,445136,178602840
158042,158047,308.322891,445137,402998105
109989,109988,31.146117,445138,217711450
6720,158060,297.889831,445139,402998107
82031,158065,185.303159,445140,402998108
100477,100468,66.670285,445141,196285054
60924,60928,2.884516,445142,138543966
60928,60932,4.194357,445143,138543966
8212,158083,129.168646,445144,402998111
9388,158084,44.967870,445145,402998112
158084,158086,120.251944,445146,402998112
158084,158091,146.429479,445147,402998113
149726,158095,113.883279,445148,402998114
158096,158109,369.283898,445149,402998115
158109,158112,49.415188,445150,402998115
17301,100852,67.490053,445151,51725156
100852,17306,251.657616,445152,51725156
17306,52245,120.949081,445153,51725156
17306,17311,435.802720,445154,51725157
17311,145203,29.263893,445155,51725157
60953,60937,33.372572,445156,138543974
60937,60920,12.016702,445157,138543974
158123,158149,141.926302,445158,402998119
5942,158154,88.583871,445159,402998120
7190,150611,104.991952,445160,402998121
150611,100578,217.348854,445161,402998121
7188,158168,202.644963,445162,402998122
60892,60898,5.552741,445163,138543979
60898,60900,10.661919,445164,138543979
60900,60907,27.014561,445165,138543979
60956,60984,30.382118,445166,138543981
60924,60918,11.353541,445167,138543989
60918,60909,26.443487,445168,138543989
60909,60894,50.636703,445169,138543989
60894,60900,48.861788,445170,138543989
60987,60956,40.877563,445171,138543993
60956,60938,37.760401,445172,138543993
60938,60932,5.286612,445173,138543993
60932,60904,50.875975,445174,138543993
60904,60901,4.629905,445175,138543993
60914,60901,56.827685,445176,138543994
60901,60892,30.606035,445177,138543994
60892,4511,37.551776,445178,138543994
2298,3272,84.601862,445179,25789307
9236,93378,42.357741,445180,183403388
13382,5498,115.935603,445181,179440189
139710,108942,10.176500,445182,314941589
61529,61527,27.932225,445183,139199364
61527,96066,43.883700,445184,139199364
19847,142340,46.833339,445185,320897928
142340,142342,92.240732,445186,320897928
142340,142344,29.427459,445187,320897930
142344,142346,95.979113,445188,320897930
142346,142348,60.986771,445189,320897930
142348,142349,27.057030,445190,320897930
142349,142350,54.830483,445191,320897930
142350,142342,9.353297,445192,320897930
134793,134795,49.654266,445193,290111639
134795,134796,38.422727,445194,290111639
134796,134797,41.787666,445195,290111639
142348,142355,114.471886,445196,320897933
142349,142357,135.276993,445197,320897934
24821,3632,224.300345,445198,106988435
83981,90638,234.072897,445199,179913622
90638,90642,208.626727,445200,179913622
83975,90636,86.946790,445201,179913623
90638,90636,24.146928,445202,179913624
90636,90634,34.439740,445203,179913624
98276,150074,35.371188,445204,372655001
96522,139710,36.017193,445205,314941594
139710,139725,126.264693,445206,314941594
118660,118615,81.448622,445207,225870754
118667,118666,14.386632,445208,225870755
118666,118656,47.744334,445209,225870755
134820,122121,215.102640,445210,290111645
8235,73786,19.954363,445211,162808754
73786,73787,264.902689,445212,162808754
6871,85257,20.756364,445213,162808755
85257,73782,263.722826,445214,162808755
4308,1009,37.500178,445215,122241975
1018,4308,58.390616,445216,122241976
1014,1018,90.696787,445217,122241977
11315,56816,51.038434,445218,122241978
56816,100475,101.288236,445219,122241978
100475,9080,37.351683,445220,122241978
9080,100469,124.052859,445221,122241978
100469,3456,43.769391,445222,122241978
5953,35857,155.682354,445223,122241980
35857,35928,80.196881,445224,122241980
35928,126853,18.623135,445225,122241980
126853,4319,48.164074,445226,122241980
4319,145103,62.713337,445227,122241980
145103,158096,210.387372,445228,122241980
158096,138445,6.138626,445229,122241980
138445,1007,138.774509,445230,122241980
3557,11315,37.196630,445231,122241981
11323,3453,74.799537,445232,122241982
86100,86098,23.967535,445233,172999615
86098,8597,409.287130,445234,172999615
8597,70726,91.038412,445235,172999615
70726,57325,205.513560,445236,172999615
57325,879,8.152174,445237,172999615
879,57329,19.356413,445238,172999615
57329,57327,3.664886,445239,172999615
57327,70721,7.369391,445240,172999615
70721,70727,58.974619,445241,172999615
70727,881,32.257756,445242,172999615
881,882,80.201256,445243,172999615
882,883,64.071655,445244,172999615
883,140619,20.160553,445245,172999615
140619,140542,141.170726,445246,172999615
140542,140552,20.551219,445247,172999615
140552,140560,66.923856,445248,172999615
140560,140562,14.959706,445249,172999615
140562,33407,47.615457,445250,172999615
33407,33432,251.275984,445251,172999615
33432,33447,13.083405,445252,172999615
1007,1008,148.006730,445253,122241984
1008,66679,191.485609,445254,122241984
66679,4312,61.078442,445255,122241984
57458,57461,62.405974,445256,122241985
57461,133144,13.138856,445257,122241985
133144,57463,6.496949,445258,122241985
57463,57460,57.594543,445259,122241987
57460,57458,18.947389,445260,122241987
133998,134009,22.887132,445261,287651318
36835,36837,18.464927,445262,93832146
36837,36838,5.447886,445263,93832146
36838,36839,13.069822,445264,93832146
36839,38958,12.028663,445265,93832146
38958,36845,57.531738,445266,93832146
36845,66033,10.356422,445267,93832146
66033,24971,79.669030,445268,93832146
11141,66405,52.449779,445269,85640148
66405,66406,53.400367,445270,85640148
66406,66407,32.084725,445271,85640148
109485,109539,318.197173,445272,215516122
104658,110367,197.169929,445273,215516123
110367,115395,174.940732,445274,215516123
115395,109458,150.739231,445275,215516123
109434,109421,262.288651,445276,215516124
109539,62903,440.712694,445277,215516125
109487,109486,18.522381,445278,215516132
109486,109485,5.153296,445279,215516132
109391,102160,169.665701,445280,215516134
83378,109487,36.233378,445281,215516135
109514,109539,85.900407,445282,215516136
109486,109514,115.640218,445283,215516137
45865,46146,17.827031,445284,105137131
46146,45843,9.224005,445285,105137131
113592,113585,214.751269,445286,219972610
56808,56811,191.431288,445287,118522883
113584,113478,17.840082,445288,219972615
83679,113562,855.393221,445289,219972616
113562,113467,111.465393,445290,219972616
113467,113478,191.087795,445291,219972616
113478,113476,43.118046,445292,219972616
90651,90658,186.141761,445293,179913741
1084,90649,92.216143,445294,179913742
90649,90651,59.932435,445295,179913742
90651,157692,43.162088,445296,179913742
157692,90656,102.286173,445297,179913742
90656,86187,154.983771,445298,179913742
71460,145393,193.786713,445299,165561359
145393,71306,9.471400,445300,165561359
71306,71419,559.060696,445301,165561359
71419,71286,150.289493,445302,165561359
71286,71330,194.561028,445303,165561359
71330,71442,472.686574,445304,165561359
71442,71319,329.186249,445305,165561359
71319,47986,316.307421,445306,165561359
87222,71325,176.188870,445307,165561360
71325,75462,370.476212,445308,165561360
75462,75464,229.292087,445309,165561360
75460,130283,535.549674,445310,165561361
130283,63539,264.074944,445311,165561361
75459,113525,137.555676,445312,165561362
113525,75460,91.655978,445313,165561362
52881,52854,74.208888,445314,112428052
52890,52915,90.881046,445315,112428054
4505,52918,219.742509,445316,112428055
52918,52879,122.371489,445317,112428055
4505,52890,15.052541,445318,112428056
52890,52938,22.921903,445319,112428056
52938,52916,76.119219,445320,112428056
93750,100278,134.976127,445321,183689391
100278,93744,101.223621,445322,183689391
70603,94739,53.847781,445323,167167013
94739,94741,48.064269,445324,167167013
70592,70595,96.821298,445325,167167015
54376,54384,46.740388,445326,114492456
54384,38920,41.561162,445327,114492456
54381,54382,82.998549,445328,114492457
158586,110560,43.629868,445329,406897706
110560,109702,8.964386,445330,406897706
76580,65880,11.902870,445331,167167022
65880,65881,2.441412,445332,167167022
11471,148889,49.510507,445333,366329598
22656,6815,58.809424,445334,77841462
22653,22656,21.381388,445335,77841464
143255,143281,83.845443,445336,325810930
143281,143293,17.751832,445337,325810930
87008,5029,224.524888,445338,29312063
5029,111556,25.653571,445339,29312063
111556,5032,105.595904,445340,29312063
5032,111566,48.253931,445341,29312063
111566,5034,19.923573,445342,29312063
33789,100241,7.089562,445343,83146252
100241,103034,11.627497,445344,83146252
123963,123953,96.054393,445345,254448647
46290,46254,21.136493,445346,105428494
96675,109371,1261.144658,445347,217711706
109371,89443,97.471384,445348,217711706
89443,82894,255.994517,445349,217711706
138105,138112,285.737610,445350,310185403
57469,5952,57.790330,445351,122242142
9369,9370,78.819917,445352,122242143
9370,9372,70.999094,445353,122242143
9372,100936,450.404870,445354,122242143
100936,100936,207.496009,445355,122242143
57469,9369,141.075497,445356,122242145
4023,72271,67.352178,445357,204964964
72271,57039,239.855778,445358,204964964
57039,157711,30.079762,445359,204964964
157711,157717,18.192282,445360,204964964
157717,157723,161.357451,445361,204964964
157723,157728,240.942201,445362,204964964
157728,4049,160.414571,445363,204964964
4049,52260,66.167301,445364,204964964
52260,4052,14.564713,445365,204964964
4052,4053,21.983769,445366,204964964
4053,4055,24.338511,445367,204964964
3903,134735,25.786800,445368,204964965
134735,134742,37.605065,445369,204964965
134742,134737,22.057008,445370,204964965
134737,134746,41.539517,445371,204964965
134746,133935,64.187780,445372,204964965
133935,3905,4.637865,445373,204964965
3476,19152,56.313773,445374,204964966
19152,19229,86.177485,445375,204964966
19229,4073,159.684498,445376,204964966
4073,157704,14.498074,445377,204964966
157704,19035,187.371344,445378,204964966
19035,18820,159.194562,445379,204964966
18820,18961,88.030487,445380,204964966
18961,18968,45.321162,445381,204964966
18968,18478,178.468314,445382,204964966
18478,36495,220.486670,445383,204964966
36495,121092,103.616159,445384,204964966
121092,1558,23.797406,445385,204964966
86364,121044,120.968788,445386,204964967
121044,964,10.152094,445387,204964967
3902,5798,117.367770,445388,204964968
5798,959,24.729855,445389,204964968
70897,158367,32.888676,445390,403001292
26919,26938,10.006169,445391,81839216
26938,26930,44.685654,445392,81839216
35576,35577,10.424515,445393,87901312
35577,35578,10.584533,445394,87901312
